Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-07-04 10:00,2186,90,87,0.00,11,1000.00,,16.2,8.4,0.14,1.36,4.6,2.7,5.1,6.1,,90,91,89,90,84
2017-07-04 11:00,2186,92,90,0.00,10,1036.00,,15.4,9.2,0.13,1.46,4.7,2.8,5.6,6.1,,92,95,89,89,84
2017-07-04 12:00,2186,94,92,0.00,8,1024.00,,17.1,8.5,0.12,1.56,4.9,3.3,5.6,6.3,,95,99,90,89,85
2017-07-04 13:00,2186,96,94,0.00,7,950.00,,16.6,7.7,0.12,1.65,4.4,3.0,,,,96,103,91,90,85
2017-07-04 14:00,2186,97,96,0.00,7,821.00,,16.4,8.8,0.12,1.73,4.7,3.3,5.6,6.3,,98,105,92,90,85
2017-07-04 15:00,2186,98,97,0.00,7,645.60,,18.9,10.2,0.12,1.80,4.4,3.3,5.6,6.0,,98,107,94,89,85
2017-07-04 16:00,2186,97,97,0.00,7,445.30,,18.7,8.3,0.12,1.78,5.0,3.3,5.7,6.6,,99,108,95,89,85
2017-07-04 17:00,2186,97,96,0.00,7,238.00,,13.7,7.5,0.13,1.76,5.0,3.3,5.7,5.6,,99,108,96,89,85
2017-07-04 18:00,2186,96,92,0.00,8,56.84,,12.5,6.9,0.13,1.66,5.0,3.3,5.2,6.3,,98,108,97,90,85
2017-07-04 19:00,2186,92,89,0.00,9,0.88,,12.0,7.8,0.14,1.45,4.4,3.0,5.8,6.3,,98,106,97,90,85
2017-07-04 20:00,2186,89,87,0.00,10,0.18,,11.9,8.0,0.14,1.36,4.6,3.3,5.8,6.3,,97,103,97,90,85
2017-07-04 21:00,2186,87,81,0.00,11,0.12,,10.8,6.5,0.14,1.22,4.6,2.6,5.8,6.1,,96,101,97,90,85
2017-07-04 22:00,2186,82,79,0.00,13,0.03,,10.5,6.5,0.14,1.05,4.4,3.0,5.2,6.1,,96,98,97,90,85
2017-07-04 23:00,2186,79,75,0.00,14,0.03,,12.6,8.3,0.14,0.94,4.6,2.5,5.2,6.1,,95,96,96,90,85
2017-07-05 00:00,2186,75,71,0.00,16,0.01,,13.5,9.9,0.15,0.83,4.6,2.7,5.4,6.1,,94,94,96,90,85
2017-07-05 01:00,2186,71,70,0.00,20,0.01,,13.6,10.6,0.16,0.76,4.3,2.5,5.7,6.1,,94,93,95,91,85
2017-07-05 02:00,2186,70,69,0.00,22,0.00,,12.1,9.0,0.16,0.73,4.5,2.4,5.4,6.1,,92,91,95,91,85
